eventName,timestamp
ScrollToArticle-4,1702564423.9387505
ScrollToArticle-3,1702564423.950784
ScrollToArticle-3,1702564423.966658
ScrollToArticle-3,1702564423.984811
ScrollToArticle-3,1702564424.0039313
ScrollToArticle-3,1702564424.019882
ScrollToArticle-3,1702564424.036822
ScrollToArticle-3,1702564424.0527685
ScrollToArticle-3,1702564424.0667236
ScrollToArticle-3,1702564424.082669
ScrollToArticle-3,1702564424.1006095
Like-3,1702564426.4285045
ScrollToArticle-3,1702564426.765036
ScrollToArticle-3,1702564426.7849712
ScrollToArticle-3,1702564426.8000414
ScrollToArticle-3,1702564426.8150694
ScrollToArticle-3,1702564426.8320916
ScrollToArticle-3,1702564426.8481548
ScrollToArticle-3,1702564426.8730738
ScrollToArticle-3,1702564426.882042
ScrollToArticle-3,1702564426.902971
ScrollToArticle-3,1702564426.9151313
ScrollToArticle-3,1702564426.9331107
ScrollToArticle-3,1702564426.9484353
ScrollToArticle-3,1702564426.971381
ScrollToArticle-3,1702564426.9863288
ScrollToArticle-3,1702564426.9992883
ScrollToArticle-4,1702564427.0192184
ScrollToArticle-4,1702564427.0334005
ScrollToArticle-4,1702564428.7265573
ScrollToArticle-4,1702564428.738517
ScrollToArticle-4,1702564428.752472
ScrollToArticle-4,1702564428.7694156
ScrollToArticle-4,1702564428.7813752
ScrollToArticle-4,1702564428.797544
ScrollToArticle-4,1702564428.815454
ScrollToArticle-4,1702564428.8423688
ScrollToArticle-4,1702564428.8503382
ScrollToArticle-4,1702564428.8662841
ScrollToArticle-4,1702564428.8842237
ScrollToArticle-4,1702564428.900171
ScrollToArticle-4,1702564428.916118
ScrollToArticle-4,1702564428.9340572
ScrollToArticle-4,1702564428.958973
ScrollToArticle-5,1702564428.9679434
ScrollToArticle-5,1702564428.9838917
Like-5,1702564431.2729485
ScrollToArticle-5,1702564431.682727
ScrollToArticle-5,1702564431.6986685
ScrollToArticle-5,1702564431.717797
ScrollToArticle-5,1702564431.7318788
ScrollToArticle-5,1702564431.7478242
ScrollToArticle-5,1702564431.764769
ScrollToArticle-5,1702564431.783713
ScrollToArticle-5,1702564431.8006475
ScrollToArticle-5,1702564431.816597
ScrollToArticle-5,1702564431.833539
ScrollToArticle-5,1702564431.8484871
ScrollToArticle-5,1702564431.864435
ScrollToArticle-5,1702564431.881391
ScrollToArticle-5,1702564431.9003143
ScrollToArticle-5,1702564431.9162602
ScrollToArticle-6,1702564431.9351983
ScrollToArticle-6,1702564431.9501488
ScrollToArticle-6,1702564434.970453
ScrollToArticle-6,1702564434.98241
ScrollToArticle-6,1702564435.005333
ScrollToArticle-6,1702564435.0192866
ScrollToArticle-6,1702564435.0312457
ScrollToArticle-6,1702564435.0481913
ScrollToArticle-6,1702564435.0820782
ScrollToArticle-6,1702564435.0890543
ScrollToArticle-6,1702564435.1020095
ScrollToArticle-6,1702564435.116961
ScrollToArticle-6,1702564435.1329055
ScrollToArticle-6,1702564435.1488516
ScrollToArticle-6,1702564435.166793
ScrollToArticle-6,1702564435.1827402
ScrollToArticle-6,1702564435.1976893
ScrollToArticle-7,1702564435.2166307
ScrollToArticle-7,1702564435.2315753
ScrollToArticle-7,1702564438.4886723
ScrollToArticle-7,1702564438.4976764
ScrollToArticle-7,1702564438.513627
ScrollToArticle-7,1702564438.5305314
ScrollToArticle-7,1702564438.545482
ScrollToArticle-7,1702564438.5644178
ScrollToArticle-7,1702564438.5823588
ScrollToArticle-7,1702564438.598306
ScrollToArticle-7,1702564438.6142504
ScrollToArticle-7,1702564438.6292007
ScrollToArticle-7,1702564438.6441507
ScrollToArticle-7,1702564438.662091
ScrollToArticle-7,1702564438.6810298
ScrollToArticle-7,1702564438.6949809
ScrollToArticle-7,1702564438.7159095
ScrollToArticle-7,1702564438.7298744
ScrollToArticle-7,1702564438.7448256
Like-7,1702564441.4644415
ScrollToArticle-7,1702564444.2930555
ScrollToArticle-7,1702564444.3107166
ScrollToArticle-7,1702564444.3291354
ScrollToArticle-7,1702564444.3440843
ScrollToArticle-7,1702564444.361028
ScrollToArticle-7,1702564444.3829534
ScrollToArticle-7,1702564444.3959115
ScrollToArticle-7,1702564444.4108598
ScrollToArticle-7,1702564444.4270604
ScrollToArticle-7,1702564444.4442804
ScrollToArticle-7,1702564444.463189
ScrollToArticle-7,1702564444.4821224
ScrollToArticle-7,1702564444.4990642
ScrollToArticle-7,1702564444.5120215
ScrollToArticle-7,1702564444.5269747
ScrollToArticle-7,1702564444.559896
ScrollToArticle-7,1702564444.576839
ScrollToArticle-7,1702564444.595775
ScrollToArticle-7,1702564444.6117206
ScrollToArticle-7,1702564444.6286643
ScrollToArticle-7,1702564448.1100006
ScrollToArticle-7,1702564448.1159818
ScrollToArticle-7,1702564448.128938
ScrollToArticle-7,1702564448.1428897
ScrollToArticle-7,1702564448.1580608
ScrollToArticle-7,1702564448.1759264
ScrollToArticle-7,1702564448.1918736
ScrollToArticle-7,1702564448.21088
ScrollToArticle-7,1702564448.2315588
ScrollToArticle-7,1702564448.2425227
ScrollToArticle-7,1702564448.259466
ScrollToArticle-7,1702564448.2762194
ScrollToArticle-7,1702564448.2921655
ScrollToArticle-7,1702564448.3095636
ScrollToArticle-6,1702564448.326434
ScrollToArticle-6,1702564448.3423793
ScrollToArticle-6,1702564448.359527
ScrollToArticle-6,1702564448.3756652
ScrollToArticle-6,1702564448.3936
ScrollToArticle-6,1702564448.4085512
ScrollToArticle-6,1702564448.4274852
ScrollToArticle-6,1702564448.448415
ScrollToArticle-6,1702564448.459378
ScrollToArticle-6,1702564448.491273
ScrollToArticle-6,1702564448.5082183
ScrollToArticle-6,1702564448.5291457
ScrollToArticle-6,1702564448.5440955
ScrollToArticle-6,1702564448.5580475
ScrollToArticle-6,1702564450.529526
ScrollToArticle-6,1702564450.542554
ScrollToArticle-6,1702564450.5585344
ScrollToArticle-6,1702564450.5787346
ScrollToArticle-6,1702564450.5926104
ScrollToArticle-6,1702564450.6075609
ScrollToArticle-6,1702564450.6264977
ScrollToArticle-6,1702564450.6414468
ScrollToArticle-6,1702564450.658623
ScrollToArticle-6,1702564450.673174
ScrollToArticle-6,1702564450.6911142
ScrollToArticle-6,1702564450.7085419
ScrollToArticle-6,1702564450.7344503
ScrollToArticle-6,1702564450.7444174
ScrollToArticle-6,1702564450.7593694
ScrollToArticle-7,1702564450.7763104
ScrollToArticle-7,1702564450.7932544
ExpEnd,1702564455.7877958
