MEDIA_ID,MEDIA_NAME,CNT,TIME(2023/12/14 15:32:08.454),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,NewMedia0,507,3.63623,5996928611,0.20330,0.94493,3.40179,0.23444,11,1,0.24910,0.85140,1,-0.52344,0.08333,0,,0.32069,0.59852,21.94226,0.95479,1,0.63554,0.58315,22.03148,0.95479,1,0,0.00000,33,3.92095,1,3.48348,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,1072.26575,231.57295,0,
0,NewMedia0,542,3.87091,5999275414,0.41239,0.29133,3.68311,0.18781,12,1,0.41536,0.14479,1,-0.52344,0.08333,0,,0.32871,0.58271,21.66846,0.96141,1,0.64192,0.56786,20.69836,0.95534,1,0,0.00000,32,4.09609,1,4.03846,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,812.06049,60.37223,0,
0,NewMedia0,561,3.99817,6000547819,0.40844,0.13977,3.87836,0.11981,13,1,0.40537,0.09405,1,-0.52344,0.08333,0,,0.32877,0.57960,20.31528,1.01992,1,0.64199,0.56461,19.84002,1.01992,1,0,0.00000,32,3.68813,1,3.51415,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,163.86041,92.65280,0,
0,NewMedia0,578,4.11182,6001684237,0.45087,0.10814,4.00464,0.10718,14,1,0.54823,0.16027,1,-0.52344,0.08333,0,,0.33524,0.58014,19.79563,0.96693,1,0.64827,0.56501,19.01971,0.97300,1,0,0.00000,32,3.57636,1,3.43669,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,88.33789,22.74942,0,
0,NewMedia0,597,4.23907,6002956985,0.54260,0.17654,4.11847,0.12061,15,1,0.55418,0.19480,1,-0.52344,0.08333,0,,0.33484,0.58059,19.73720,0.92719,1,0.64800,0.56533,19.03130,0.93271,1,0,0.00000,32,3.46454,1,3.37991,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,190.98662,337.24500,0,
0,NewMedia0,616,4.36682,6004234466,0.55069,0.18714,4.24585,0.12097,16,1,0.55115,0.40920,0,-0.52344,0.08333,0,,0.33462,0.58197,18.91257,0.97355,0,0.64751,0.56620,11.55607,0.97355,0,0,0.00000,32,3.84351,0,2.86161,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,19.29574,323.60907,0,
0,NewMedia0,666,4.70807,6007647002,0.51451,0.12586,4.52051,0.18756,17,1,0.73858,0.12736,1,-0.52344,0.08333,0,,0.34177,0.57911,20.35102,0.96638,1,0.65349,0.56374,19.56499,0.97245,1,0,0.00000,33,3.84653,1,3.69366,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,95.94579,136.38654,0,
0,NewMedia0,736,5.17688,6012334789,0.91330,0.21319,4.73474,0.44214,18,1,0.92662,0.44272,0,-0.52344,0.08333,0,,0.35207,0.57965,15.21422,0.92719,0,0.66475,0.56459,16.05780,0.92719,0,0,0.00000,33,3.08796,0,3.31072,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,771.46393,352.97766,0,
0,NewMedia0,778,5.47174,6015283829,0.37259,0.45871,5.35815,0.11359,19,1,0.27722,0.72298,1,-0.52344,0.08333,0,,0.32153,0.59414,22.13986,0.97134,1,0.63388,0.57819,22.55504,0.97134,1,0,0.00000,34,3.83039,1,3.72110,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,1071.49121,194.32782,0,
0,NewMedia0,842,5.90039,6019569847,0.18770,0.96675,5.49847,0.40192,20,1,0.25257,0.98664,1,-0.52344,0.08333,0,,0.31910,0.60352,21.24567,0.96582,1,0.63326,0.58700,20.40463,0.96582,1,0,0.00000,34,3.47473,1,3.30203,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,653.50616,237.09781,0,
0,NewMedia0,966,6.73090,6027874936,0.24788,0.98222,5.90710,0.82379,21,1,0.28228,1.06039,0,-0.31771,0.40185,0,,0.31971,0.60555,15.43947,0.95479,0,0.63347,0.58762,16.61206,0.94927,0,0,0.00000,33,3.87437,0,3.44373,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,116.74728,351.77225,0,
0,NewMedia0,1018,7.09259,6031492160,0.58276,0.80642,6.93231,0.16028,22,1,0.46485,0.87724,1,-0.31771,0.40185,0,,0.32976,0.60151,23.89885,1.01384,1,0.64415,0.58573,23.35914,1.01992,1,0,0.00000,34,4.04609,1,3.85573,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,670.41644,16.45146,0,
0,NewMedia0,1070,7.44110,6034977286,0.38470,0.96531,7.11938,0.32172,23,1,0.50169,1.00779,1,-0.37135,0.34167,0,,0.33272,0.60393,20.70008,0.99563,1,0.64715,0.58791,19.21465,0.99563,1,0,0.00000,34,3.40769,1,3.26217,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,417.20035,204.28752,0,
0,NewMedia0,1213,8.40424,6044608215,0.49698,1.01850,7.44763,0.95660,24,1,0.50257,1.08785,0,-0.36146,0.35741,0,,0.33006,0.60537,20.60224,1.01384,0,0.64367,0.58859,20.65962,1.01992,0,0,0.00000,33,4.31642,0,4.05573,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,223.10007,345.07904,0,
0,NewMedia0,1338,9.26300,6053196220,0.23504,0.96626,8.55493,0.70807,25,1,0.25403,0.96836,0,-0.29271,0.42778,0,,0.31700,0.60437,18.84433,0.98956,0,0.63196,0.58662,18.12119,0.99563,0,0,0.00000,33,3.59684,0,3.25530,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,506.07953,173.59921,0,
0,NewMedia0,1400,9.68848,6057450656,0.22270,0.92129,9.46173,0.22675,26,1,0.24574,0.98476,1,-0.29271,0.42778,0,,0.31766,0.60480,22.82664,0.98956,1,0.63292,0.58771,20.93055,0.98956,1,0,0.00000,34,3.76328,1,3.30619,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,54.03854,116.00458,0,
0,NewMedia0,1494,10.31482,6063714101,0.24200,0.94923,9.69183,0.62299,27,1,0.28005,0.79290,1,-0.29271,0.42778,0,,0.31331,0.60103,20.08192,0.98956,1,0.62843,0.58210,17.77680,0.98349,1,0,0.00000,34,3.26008,1,3.08606,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,47.78802,320.84351,0,
0,NewMedia0,1550,10.70990,6067665077,0.48751,0.14910,10.58209,0.12781,28,1,0.52615,0.15175,1,-0.29271,0.42778,0,,0.32729,0.57995,19.92081,0.96582,1,0.64034,0.56265,19.09904,0.96582,1,0,0.00000,34,3.53028,1,3.41015,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,984.34595,61.38801,0,
0,NewMedia0,1583,10.93085,6069874913,0.53632,0.15416,10.71625,0.21460,29,1,0.55378,0.16173,1,-0.29271,0.42778,0,,0.32786,0.58035,18.91945,0.96748,1,0.64073,0.56275,18.85566,0.97355,1,0,0.00000,34,3.36634,1,3.27489,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,93.87441,356.66269,0,
0,NewMedia0,1621,11.18536,6072419674,0.54908,0.16563,10.93756,0.24780,30,1,0.51477,0.37270,0,-0.29271,0.42778,0,,0.32505,0.58083,16.16329,0.99563,0,0.63738,0.56551,9.98220,0.99563,0,0,0.00000,34,3.06523,0,2.38534,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,27.45299,333.17740,0,
0,NewMedia0,1700,11.72772,6077843264,0.41454,0.15284,11.34662,0.38110,31,1,0.53969,0.14490,1,-0.29271,0.42778,0,,0.33119,0.57925,18.46419,0.98956,1,0.64333,0.56326,17.83314,0.99563,1,0,0.00000,34,3.30793,1,3.13948,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,258.68588,176.93909,0,
0,NewMedia0,1731,11.93555,6079921731,0.52091,0.16637,11.73462,0.20093,32,1,0.39949,0.16361,1,-0.29271,0.42778,0,,0.32574,0.58105,18.76529,0.97134,1,0.63724,0.56493,18.47670,0.97742,1,0,0.00000,34,3.39920,1,3.30493,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,204.75249,355.90753,0,
0,NewMedia0,1765,12.16333,6082199217,0.41936,0.14657,11.94226,0.22107,33,1,0.47999,0.12691,1,-0.29271,0.42778,0,,0.33043,0.57865,19.21005,0.97134,1,0.64203,0.56287,18.70847,0.97134,1,0,0.00000,34,3.46697,1,3.38256,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,196.14516,173.74109,0,
0,NewMedia0,1803,12.42010,6084767310,0.48870,0.11015,12.17029,0.24982,34,1,0.49037,0.15266,0,-0.29271,0.42778,0,,0.32922,0.57915,15.09615,0.95479,0,0.64058,0.56372,13.23457,0.94927,0,0,0.00000,34,3.37429,0,3.15340,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,138.82175,16.45958,0,
0,NewMedia0,1909,13.14111,6091977064,0.11811,0.09455,12.57874,0.56238,35,1,0.19368,0.03265,0,-0.29271,0.42778,0,,0.31577,0.57828,15.07546,0.94927,0,0.62816,0.56252,13.40979,0.94927,0,0,0.00000,34,3.54642,0,3.19731,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,711.73224,178.64357,0,
0,NewMedia0,1977,13.62531,6096819456,0.50106,0.19482,13.34186,0.28345,36,1,0.49251,0.29788,1,-0.29271,0.42778,0,,0.32905,0.58547,20.29953,0.98349,1,0.64101,0.56872,19.50646,0.98349,1,0,0.00000,34,3.73209,1,3.68480,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,743.19598,351.62155,0,
0,NewMedia0,2026,13.95197,6100086055,0.47813,1.04961,13.69055,0.26141,37,1,0.47932,1.12314,1,-0.29271,0.42778,0,,0.32780,0.60816,19.53886,1.00170,1,0.64006,0.59097,19.14052,0.99563,1,0,0.00000,34,3.28034,1,3.16781,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,924.22241,267.26965,0,
0,NewMedia0,2134,14.68237,6107390036,0.48155,1.13390,13.95868,0.72369,38,1,0.48558,1.33038,0,-0.14635,0.22870,0,,0.32696,0.60833,17.55743,1.01992,0,0.64275,0.59210,15.64879,1.01992,0,0,0.00000,34,3.40701,0,2.97859,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,91.26971,274.12567,0,
0,NewMedia0,2172,14.96338,6110200082,0.34131,0.79814,14.87640,0.08698,39,1,0.19802,0.47505,1,-0.10000,0.24815,0,,0.31546,0.59012,24.41548,0.98349,1,0.62914,0.57327,23.86543,0.97742,1,0,0.00000,35,4.06731,1,4.13134,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,451.65833,126.59540,0,
0,NewMedia0,2199,15.14685,6112034764,0.16658,0.26396,14.99005,0.15680,40,1,0.09917,0.02638,1,-0.09635,0.26667,0,,0.31030,0.57832,21.56007,0.96748,1,0.62207,0.56264,21.75817,0.96748,1,0,0.00000,34,4.13753,1,3.88087,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,667.36658,120.17844,0,
0,NewMedia0,2248,15.47412,6115307475,0.11861,0.10296,15.17462,0.29950,41,1,0.11583,0.14535,0,-0.09687,0.27130,0,,0.31102,0.58025,12.33955,0.97355,0,0.62253,0.56249,16.73745,0.97355,0,0,0.00000,34,3.65844,0,3.26946,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,196.76663,117.90971,0,
0,NewMedia0,2292,15.78076,6118373545,0.49727,0.11586,15.65491,0.12585,42,1,0.41433,0.16329,1,0.04219,0.30648,0,,0.32542,0.58215,23.90769,0.97355,1,0.63825,0.56603,23.52790,0.97355,1,0,0.00000,35,4.41005,1,4.21577,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,727.16064,358.90219,0,
0,NewMedia0,2333,16.05511,6121117416,0.41370,0.16719,15.78766,0.26746,43,1,0.40715,0.19206,1,0.08542,0.31481,0,,0.32527,0.58192,23.00482,0.96582,1,0.63791,0.56441,20.07754,0.96582,1,0,0.00000,35,4.03610,1,3.65447,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,169.76099,199.05984,0,
0,NewMedia0,2406,16.56445,6126210392,0.14539,0.22619,16.24280,0.32166,44,1,0.17104,0.26702,1,0.02344,0.26574,0,,0.31289,0.58371,21.06946,0.92719,1,0.62614,0.56713,20.58270,0.92719,1,0,0.00000,35,3.98456,1,3.57577,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,519.08105,187.05115,0,
0,NewMedia0,2426,16.69867,6127552927,0.13214,0.23158,16.57343,0.12524,45,1,0.01162,0.25970,1,0.16042,0.22963,0,,0.30737,0.58501,20.92957,0.96748,1,0.61985,0.56869,20.26530,0.96196,1,0,0.00000,35,3.98418,1,3.53440,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,26.09753,192.88855,0,
0,NewMedia0,2452,16.87274,6129293275,0.05333,0.26454,16.70520,0.16754,46,1,0.23826,0.20127,1,0.19219,0.22222,0,,0.31494,0.58216,20.32113,0.95534,1,0.62811,0.56636,19.12166,0.95534,1,0,0.00000,35,4.06686,1,3.37764,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,155.44586,193.23808,0,
0,NewMedia0,2506,17.23413,6132907687,0.32148,0.18742,16.90210,0.33203,47,1,0.45770,0.18793,1,0.40417,0.15000,0,,0.32767,0.58036,21.27160,0.94375,1,0.64041,0.56494,20.09651,0.93823,1,0,0.00000,35,3.93296,1,3.59679,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,521.54163,9.18942,0,
0,NewMedia0,2558,17.58234,6136389639,0.45232,0.14914,17.24072,0.34161,48,1,0.54752,0.09298,1,0.59948,0.01759,0,,0.33405,0.57881,20.88600,0.98956,1,0.64688,0.56357,19.75142,0.98956,1,0,0.00000,35,3.74654,1,3.60450,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,254.59192,9.34547,0,
0,NewMedia0,2590,17.79669,6138533206,0.56576,0.11794,17.58887,0.20782,49,1,0.74864,0.09568,1,0.57240,0.00000,0,,0.34122,0.57881,18.56305,0.96141,1,0.65367,0.56372,18.55278,0.95534,1,0,0.00000,34,3.54500,1,3.35276,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,220.39597,8.79435,0,
0,NewMedia0,2617,17.97821,6140348462,0.85972,0.13239,17.82349,0.15472,50,1,0.85626,0.26327,0,0.56302,0.00093,0,,0.34999,0.57857,16.93809,0.97134,0,0.66213,0.56461,11.96208,0.97134,0,0,0.00000,34,3.33865,0,2.85995,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,564.61884,358.41614,0,
0,NewMedia0,2690,18.48688,6145435059,0.50585,0.17783,18.14624,0.34064,51,1,0.60053,0.12426,1,0.75313,0.08426,0,,0.33780,0.57747,18.27302,0.96582,1,0.65022,0.56236,18.12597,0.96582,1,0,0.00000,35,3.42224,1,3.31349,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,681.20032,184.13129,0,
0,NewMedia0,2718,18.67401,6147306040,0.74986,0.06419,18.51324,0.16077,52,1,0.92719,0.12363,1,0.81563,0.06019,0,,0.35115,0.57793,17.74262,0.95692,1,0.66211,0.56229,16.58132,0.94029,1,0,0.00000,35,3.21173,1,3.20830,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,484.30817,14.67972,0,
0,NewMedia0,2762,18.97034,6150269535,0.90768,0.14242,18.70117,0.26917,53,1,0.92015,0.22725,1,0.85365,0.08519,0,,0.35318,0.57982,17.29258,0.89695,1,0.66487,0.56439,16.39461,0.89191,1,0,0.00000,35,3.13109,1,3.13241,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,314.57275,344.42014,0,
0,NewMedia0,2796,19.19684,6152534487,0.92609,0.19948,18.97571,0.22113,54,1,0.92710,0.14703,1,0.88125,0.08241,0,,0.35295,0.57872,17.16669,0.94927,1,0.66518,0.56344,16.32453,0.94927,1,0,0.00000,35,3.04625,1,3.13622,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,71.04251,299.83801,0,
0,NewMedia0,2852,19.57294,6156295595,0.87622,0.10854,19.20386,0.36908,55,1,0.89237,0.13935,1,0.92500,0.06389,0,,0.35226,0.57657,16.67363,0.88687,1,0.66449,0.56118,15.69041,0.88687,1,0,0.00000,34,3.03717,1,3.10855,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,137.16545,134.27194,0,
0,NewMedia0,2902,19.90692,6159635141,0.89420,0.10832,19.57849,0.32843,56,1,0.88368,0.14223,1,0.93958,0.10833,0,,0.35308,0.57689,17.33483,0.88687,1,0.66481,0.56176,16.91814,0.88687,1,0,0.00000,34,3.19194,1,3.23256,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,34.52242,0.39434,0,
0,NewMedia0,2946,20.20166,6162582799,0.91965,0.21816,19.91357,0.28809,57,1,0.90996,0.17683,1,0.94219,0.12500,0,,0.35360,0.57880,18.32437,0.92719,1,0.66572,0.56341,17.82738,0.92719,1,0,0.00000,33,3.24371,1,3.40159,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,128.29695,292.38736,0,
0,NewMedia0,2965,20.32886,6163854995,0.91663,0.19899,20.20862,0.12024,58,1,0.92260,0.43288,0,0.94271,0.12685,0,,0.35451,0.57983,11.89399,0.92911,0,0.66548,0.56404,15.20732,0.92911,0,0,0.00000,33,2.73396,0,3.12942,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,21.50024,105.64566,0,
0,NewMedia0,3052,20.93170,6169883262,0.91306,0.19915,20.49170,0.44000,59,1,0.91527,0.16274,1,0.97188,0.08519,0,,0.35424,0.57698,18.46016,0.88687,1,0.66639,0.56166,17.45733,0.88687,1,0,0.00000,34,3.34503,1,3.41765,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,6.85667,181.44417,0,
0,NewMedia0,3162,21.66846,6177250638,0.93819,0.16151,20.93878,0.72968,60,1,0.95009,0.11909,1,0.98646,0.06667,0,,0.35369,0.57756,17.86121,0.92719,1,0.66570,0.56192,16.59056,0.92719,1,0,0.00000,33,3.22504,1,3.32916,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,63.09148,40.11482,0,
0,NewMedia0,3238,22.17767,6182342962,0.92777,0.19006,21.67517,0.50250,61,1,0.92154,0.39468,0,0.98385,0.06852,0,,0.35502,0.57819,14.98868,0.88687,0,0.66643,0.56265,16.69300,0.88687,0,0,0.00000,33,3.07621,0,3.39151,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,36.75574,237.02301,0,
0,NewMedia0,3369,23.05499,6191116279,0.85846,0.23626,22.34509,0.70990,62,1,0.87558,0.41966,1,0.96667,0.09352,0,,0.35143,0.58513,18.94488,0.97753,1,0.66298,0.56989,17.99944,0.96475,1,0,0.00000,33,3.22060,1,3.30982,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,142.12196,200.55330,0,
0,NewMedia0,3415,23.36456,6194211777,0.87114,0.43118,23.08154,0.28302,63,1,0.88057,0.48632,1,0.93125,0.15278,0,,0.35155,0.58831,18.45942,0.95637,1,0.66416,0.57307,17.89552,0.96244,1,0,0.00000,33,3.17448,1,3.24994,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,211.91672,276.59689,0,
0,NewMedia0,3445,23.56421,6196208021,0.87676,0.48936,23.37024,0.19397,64,1,0.86055,0.26709,1,0.92083,0.18148,0,,0.35128,0.58507,17.49219,0.94629,1,0.66374,0.56951,17.36449,0.94022,1,0,0.00000,33,3.02026,1,3.11821,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,63.75414,279.74414,0,
0,NewMedia0,3493,23.88574,6199423861,0.86281,0.16010,23.59570,0.29004,65,1,0.84338,0.26336,1,0.89948,0.25000,0,,0.35199,0.58044,17.81786,0.94375,1,0.66343,0.56564,17.90306,0.94927,1,0,0.00000,33,3.17422,1,3.37269,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,356.60803,94.30740,0,
0,NewMedia0,3543,24.22076,6202773800,0.86970,0.26993,23.89258,0.32819,66,1,0.86293,0.33464,1,0.88646,0.32037,0,,0.35032,0.58449,19.96211,0.99563,1,0.66205,0.56911,19.60625,0.99563,1,0,0.00000,32,3.41165,1,3.59140,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,119.35180,276.36365,0,
0,NewMedia0,3600,24.60284,6206594730,0.86166,0.34942,24.22742,0.37543,67,1,0.84986,0.44717,1,0.88385,0.38056,0,,0.34951,0.58814,20.70229,0.97355,1,0.66162,0.57126,19.32689,0.97355,1,0,0.00000,32,4.28862,1,3.51947,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,87.22604,259.80643,0,
0,NewMedia0,3646,24.91071,6209673273,0.85399,0.45481,24.60919,0.30151,68,1,0.86320,0.50627,1,0.88385,0.39074,0,,0.34974,0.58945,20.68730,0.95843,1,0.66264,0.57305,19.43835,0.95843,1,0,0.00000,31,4.19698,1,3.53253,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,114.76987,262.62796,0,
0,NewMedia0,3691,25.21210,6212687252,0.86222,0.51843,24.91766,0.29443,69,1,0.85297,0.56449,1,0.88385,0.39074,0,,0.34948,0.59160,20.65553,0.99563,1,0.66268,0.57538,19.35161,0.99563,1,0,0.00000,31,4.15748,1,3.51308,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,70.50320,282.95142,0,
0,NewMedia0,3726,25.44684,6215034608,0.85102,0.57248,25.21857,0.22827,70,1,0.90229,0.74605,0,0.88385,0.39074,0,,0.35058,0.58547,13.95526,0.97134,0,0.66256,0.57491,16.04914,0.97134,0,0,0.00000,31,3.31621,0,3.54660,0,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,62.20892,249.77704,0,
0,NewMedia0,3829,26.16321,6222197954,0.86345,0.38826,25.64508,0.51813,71,1,0.84678,0.41115,1,0.88698,0.36019,0,,0.35098,0.58576,17.95173,0.97355,1,0.66327,0.57098,17.80898,0.97355,1,0,0.00000,31,3.16896,1,3.18813,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,200.38391,83.15987,0,
0,NewMedia0,3852,26.31689,6223735105,0.84655,0.38878,26.16986,0.14703,72,1,0.84564,0.25582,1,0.88906,0.35000,0,,0.35176,0.58305,18.30211,0.99563,1,0.66358,0.56844,17.75312,0.99563,1,0,0.00000,31,3.15097,1,3.22942,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,32.45286,180.99153,0,
0,NewMedia0,3885,26.53821,6225948357,0.85843,0.29013,26.32355,0.21466,73,1,0.87973,0.24088,1,0.89062,0.34537,0,,0.35170,0.58290,19.12347,1.01992,1,0.66345,0.56794,18.28381,1.01992,1,0,0.00000,31,3.30404,1,3.36745,1,0.00000,0,0,0,0,0,0,1,1,0,0.00000,0,,108.95631,77.91590,0,
